original,patched
https://github.com/xtensor-stack/xsimd/commit/abd9a8af6ab9a6c4ea35d41998edb7edefbb58bf,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_abd9a8af6ab9a6c4ea35d41998edb7edefbb58bf.patch
https://github.com/xtensor-stack/xsimd/commit/bb5dd63dbadc6c03a64f12413aeabbb210a789db,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_bb5dd63dbadc6c03a64f12413aeabbb210a789db.patch
https://github.com/xtensor-stack/xsimd/commit/bde4df7394ccc920aeafc6689aa2d28d8ab7e518,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_bde4df7394ccc920aeafc6689aa2d28d8ab7e518.patch
https://github.com/xtensor-stack/xsimd/commit/c5180e768342c57e0f0a2e3ab21fc2d32ca60506,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_c5180e768342c57e0f0a2e3ab21fc2d32ca60506.patch
https://github.com/xtensor-stack/xsimd/commit/c6f7be6066b7f62018b53aa4414edc64ecc25859,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_c6f7be6066b7f62018b53aa4414edc64ecc25859.patch
https://github.com/xtensor-stack/xsimd/commit/d729cb15f67e52c7b320ea7931c90ebb282413c3,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_d729cb15f67e52c7b320ea7931c90ebb282413c3.patch
https://github.com/xtensor-stack/xsimd/commit/de33b267889efff08dac8d1d8d5a4c71046d5a01,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_de33b267889efff08dac8d1d8d5a4c71046d5a01.patch
https://github.com/xtensor-stack/xsimd/commit/ead07427834c82aac105d36b8671abbe915c441c,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_ead07427834c82aac105d36b8671abbe915c441c.patch
https://github.com/xtensor-stack/xsimd/commit/ee19a396eddae073e7c73a06abfebb898b6c84b3,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_ee19a396eddae073e7c73a06abfebb898b6c84b3.patch
https://github.com/xtensor-stack/xsimd/commit/f9d3b5dbea6f6995af64b5e3232f5d9071f0cbcf,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_f9d3b5dbea6f6995af64b5e3232f5d9071f0cbcf.patch
https://github.com/xtensor-stack/xsimd/commit/fb250213fd8c2db857fa0db05eea9b09fb1fe764,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/xtensor-stack_xsimd_fb250213fd8c2db857fa0db05eea9b09fb1fe764.patch
https://github.com/yhirose/cpp-peglib/commit/b85606ce2e1ac327c0c814fdd20d67a20f4e3526,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/yhirose_cpp-peglib_b85606ce2e1ac327c0c814fdd20d67a20f4e3526.patch
https://github.com/zeux/pugixml/commit/58616a29aa278048acc583163fa418e7e70d4f00,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zeux_pugixml_58616a29aa278048acc583163fa418e7e70d4f00.patch
https://github.com/zeux/pugixml/commit/dfb2b7f7b46d95d0ae8c17badbf14445db486431,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zeux_pugixml_dfb2b7f7b46d95d0ae8c17badbf14445db486431.patch
https://github.com/zeux/pugixml/commit/f388c465ddff7bb0cac473a0573521295fa55736,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zeux_pugixml_f388c465ddff7bb0cac473a0573521295fa55736.patch
https://github.com/zxing-cpp/zxing-cpp/commit/146a693a904297d7ea7fa40ee56b726a22a78207,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_146a693a904297d7ea7fa40ee56b726a22a78207.patch
https://github.com/zxing-cpp/zxing-cpp/commit/19470ad786d534ba78025ae88b82013820721c26,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_19470ad786d534ba78025ae88b82013820721c26.patch
https://github.com/zxing-cpp/zxing-cpp/commit/3102a3b209981484326b0bff0c3e36dc31f87f7f,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_3102a3b209981484326b0bff0c3e36dc31f87f7f.patch
https://github.com/zxing-cpp/zxing-cpp/commit/42a4aa786bbd87e5f9177c0a3f1f126d1ae3d5cc,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_42a4aa786bbd87e5f9177c0a3f1f126d1ae3d5cc.patch
https://github.com/zxing-cpp/zxing-cpp/commit/4fb11b43c36e017b63440cad1c0c8ccc7c532a2b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_4fb11b43c36e017b63440cad1c0c8ccc7c532a2b.patch
https://github.com/zxing-cpp/zxing-cpp/commit/519b005c333f24f438333171dfc29c3c5ceae265,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_519b005c333f24f438333171dfc29c3c5ceae265.patch
https://github.com/zxing-cpp/zxing-cpp/commit/6672f64b00f89ba0d37b04e95ca1feeafa9c33d4,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_6672f64b00f89ba0d37b04e95ca1feeafa9c33d4.patch
https://github.com/zxing-cpp/zxing-cpp/commit/7834f83ddc59102efd9d2081eb4d4a685349ffbe,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_7834f83ddc59102efd9d2081eb4d4a685349ffbe.patch
https://github.com/zxing-cpp/zxing-cpp/commit/820fda69d7e1843f79b1389aba6e8d292d6a5436,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_820fda69d7e1843f79b1389aba6e8d292d6a5436.patch
https://github.com/zxing-cpp/zxing-cpp/commit/85705c2446c08f031ff30c2ee8c7423f7864edcf,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_85705c2446c08f031ff30c2ee8c7423f7864edcf.patch
https://github.com/zxing-cpp/zxing-cpp/commit/88f138cb748f53d5f80dd076ede66b4f9d87d9b6,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_88f138cb748f53d5f80dd076ede66b4f9d87d9b6.patch
https://github.com/zxing-cpp/zxing-cpp/commit/88f3a18c39fabfd008985b7885cdc8cfe9975330,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_88f3a18c39fabfd008985b7885cdc8cfe9975330.patch
https://github.com/zxing-cpp/zxing-cpp/commit/9a8575977ca32f3b583154065b28b11842cea58b,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_9a8575977ca32f3b583154065b28b11842cea58b.patch
https://github.com/zxing-cpp/zxing-cpp/commit/b3b03ed039c17ffcb57a594fd7904d76d5d061d4,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_b3b03ed039c17ffcb57a594fd7904d76d5d061d4.patch
https://github.com/zxing-cpp/zxing-cpp/commit/b94c098ec64e2220227431d11d6f604b60b8b31a,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_b94c098ec64e2220227431d11d6f604b60b8b31a.patch
https://github.com/zxing-cpp/zxing-cpp/commit/d2ed8152aa866714348ffb712672d38b64f030b7,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_d2ed8152aa866714348ffb712672d38b64f030b7.patch
https://github.com/zxing-cpp/zxing-cpp/commit/eea0a8f986ba9527eb3e543386635d3e5f5df891,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_eea0a8f986ba9527eb3e543386635d3e5f5df891.patch
https://github.com/zxing-cpp/zxing-cpp/commit/f0211a481d7f0a32593d75ca8895d8ec9f91e62d,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_f0211a481d7f0a32593d75ca8895d8ec9f91e62d.patch
https://github.com/zxing-cpp/zxing-cpp/commit/f323f1ebea701ef351a14eacb2dccd5284d57184,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_f323f1ebea701ef351a14eacb2dccd5284d57184.patch
https://github.com/zxing-cpp/zxing-cpp/commit/fbabd63fc8676c9ee97b29fc0853f7d6aa2bac28,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_fbabd63fc8676c9ee97b29fc0853f7d6aa2bac28.patch
https://github.com/zxing-cpp/zxing-cpp/commit/fc1c188d3705cd4816164455055fd3a0d93babe4,https://github.com/vizual1/opt-repo-cpp/tree/main/data/patch/zxing-cpp_zxing-cpp_fc1c188d3705cd4816164455055fd3a0d93babe4.patch
